id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
2115,SYNTHETIC COMPANY 02114,SYNTHETIC SITE 02114,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,7,14809,2,0,0,0,0,0,0,0,0,0,0,0,0,102114,1,2,2021,1/1/2022,
2116,SYNTHETIC COMPANY 02115,SYNTHETIC SITE 02115,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,71,135507,1,0,1,1,0,7,4,2,0,0,0,0,0,102115,1,2,2021,1/1/2022,
2117,SYNTHETIC COMPANY 02116,SYNTHETIC SITE 02116,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,7,12492,2,0,0,0,0,0,0,0,0,0,0,0,0,102116,1,2,2021,1/1/2022,
2118,SYNTHETIC COMPANY 02117,SYNTHETIC SITE 02117,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,222,340633,2,0,0,0,0,0,0,0,0,0,0,0,0,102117,1,2,2021,1/1/2022,
2119,SYNTHETIC COMPANY 02118,SYNTHETIC SITE 02118,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,33,53509,2,0,0,0,0,0,0,0,0,0,0,0,0,102118,1,2,2021,1/1/2022,
2120,SYNTHETIC COMPANY 02119,SYNTHETIC SITE 02119,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,125,190488,1,0,1,0,1,7,0,2,0,0,0,0,0,102119,1,2,2021,1/1/2022,
2121,SYNTHETIC COMPANY 02120,SYNTHETIC SITE 02120,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,56,118008,1,0,1,0,2,7,0,3,0,0,0,0,0,102120,1,2,2021,1/1/2022,
2122,SYNTHETIC COMPANY 02121,SYNTHETIC SITE 02121,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,88,180317,1,0,0,0,1,0,0,1,0,0,0,0,0,102121,1,2,2021,1/1/2022,
2123,SYNTHETIC COMPANY 02122,SYNTHETIC SITE 02122,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,13,25978,1,0,0,1,0,0,4,1,0,0,0,0,0,102122,1,2,2021,1/1/2022,
2124,SYNTHETIC COMPANY 02123,SYNTHETIC SITE 02123,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,53,102747,2,0,0,0,0,0,0,0,0,0,0,0,0,102123,1,2,2021,1/1/2022,
2125,SYNTHETIC COMPANY 02124,SYNTHETIC SITE 02124,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,71,140205,2,0,0,0,0,0,0,0,0,0,0,0,0,102124,1,2,2021,1/1/2022,
2126,SYNTHETIC COMPANY 02125,SYNTHETIC SITE 02125,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,6,14892,2,0,0,0,0,0,0,0,0,0,0,0,0,102125,1,2,2021,1/1/2022,
2127,SYNTHETIC COMPANY 02126,SYNTHETIC SITE 02126,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,266,501725,1,0,4,2,3,28,8,9,0,0,0,0,0,102126,1,2,2021,1/1/2022,
2128,SYNTHETIC COMPANY 02127,SYNTHETIC SITE 02127,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,55,101882,1,0,1,0,0,7,0,1,0,0,0,0,0,102127,1,2,2021,1/1/2022,
2129,SYNTHETIC COMPANY 02128,SYNTHETIC SITE 02128,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,39,74832,1,0,0,0,2,0,0,2,0,0,0,0,0,102128,1,2,2021,1/1/2022,
2130,SYNTHETIC COMPANY 02129,SYNTHETIC SITE 02129,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,64,131520,1,0,1,0,1,7,0,2,0,0,0,0,0,102129,1,2,2021,1/1/2022,
2131,SYNTHETIC COMPANY 02130,SYNTHETIC SITE 02130,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,51,93138,2,0,0,0,0,0,0,0,0,0,0,0,0,102130,1,2,2021,1/1/2022,
2132,SYNTHETIC COMPANY 02131,SYNTHETIC SITE 02131,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,12,25097,2,0,0,0,0,0,0,0,0,0,0,0,0,102131,1,2,2021,1/1/2022,
2133,SYNTHETIC COMPANY 02132,SYNTHETIC SITE 02132,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,88,163567,1,0,2,2,2,14,8,6,0,0,0,0,0,102132,1,2,2021,1/1/2022,
2134,SYNTHETIC COMPANY 02133,SYNTHETIC SITE 02133,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,45,97189,2,0,0,0,0,0,0,0,0,0,0,0,0,102133,1,2,2021,1/1/2022,
2135,SYNTHETIC COMPANY 02134,SYNTHETIC SITE 02134,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,42,74031,2,0,0,0,0,0,0,0,0,0,0,0,0,102134,1,2,2021,1/1/2022,
2136,SYNTHETIC COMPANY 02135,SYNTHETIC SITE 02135,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,32,65647,2,0,0,0,0,0,0,0,0,0,0,0,0,102135,1,2,2021,1/1/2022,
2137,SYNTHETIC COMPANY 02136,SYNTHETIC SITE 02136,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,97,148624,1,0,2,1,0,14,4,3,0,0,0,0,0,102136,1,2,2021,1/1/2022,
2138,SYNTHETIC COMPANY 02137,SYNTHETIC SITE 02137,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,1045,1647307,1,0,9,9,13,63,36,31,0,0,0,0,0,102137,1,2,2021,1/1/2022,
2139,SYNTHETIC COMPANY 02138,SYNTHETIC SITE 02138,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,14,27632,2,0,0,0,0,0,0,0,0,0,0,0,0,102138,1,2,2021,1/1/2022,
2140,SYNTHETIC COMPANY 02139,SYNTHETIC SITE 02139,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,25,56064,2,0,0,0,0,0,0,0,0,0,0,0,0,102139,1,2,2021,1/1/2022,
2141,SYNTHETIC COMPANY 02140,SYNTHETIC SITE 02140,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,33,61923,2,0,0,0,0,0,0,0,0,0,0,0,0,102140,1,2,2021,1/1/2022,
2142,SYNTHETIC COMPANY 02141,SYNTHETIC SITE 02141,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,62,95023,1,0,0,1,0,0,4,1,0,0,0,0,0,102141,1,2,2021,1/1/2022,
2143,SYNTHETIC COMPANY 02142,SYNTHETIC SITE 02142,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,181,325252,1,0,5,3,5,35,12,13,0,0,0,0,0,102142,1,2,2021,1/1/2022,
2144,SYNTHETIC COMPANY 02143,SYNTHETIC SITE 02143,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,14,25324,2,0,0,0,0,0,0,0,0,0,0,0,0,102143,1,2,2021,1/1/2022,
2145,SYNTHETIC COMPANY 02144,SYNTHETIC SITE 02144,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,67,116854,2,0,0,0,0,0,0,0,0,0,0,0,0,102144,1,2,2021,1/1/2022,
2146,SYNTHETIC COMPANY 02145,SYNTHETIC SITE 02145,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,85,167750,1,0,0,1,2,0,4,3,0,0,0,0,0,102145,1,2,2021,1/1/2022,
2147,SYNTHETIC COMPANY 02146,SYNTHETIC SITE 02146,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,17,33999,1,0,0,0,1,0,0,1,0,0,0,0,0,102146,1,2,2021,1/1/2022,
2148,SYNTHETIC COMPANY 02147,SYNTHETIC SITE 02147,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,201,361087,2,0,0,0,0,0,0,0,0,0,0,0,0,102147,1,2,2021,1/1/2022,
2149,SYNTHETIC COMPANY 02148,SYNTHETIC SITE 02148,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,19,24321,2,0,0,0,0,0,0,0,0,0,0,0,0,102148,1,2,2021,1/1/2022,
2150,SYNTHETIC COMPANY 02149,SYNTHETIC SITE 02149,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,115,214664,2,0,0,0,0,0,0,0,0,0,0,0,0,102149,1,2,2021,1/1/2022,
2151,SYNTHETIC COMPANY 02150,SYNTHETIC SITE 02150,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,73,99932,1,0,1,0,0,7,0,1,0,0,0,0,0,102150,1,2,2021,1/1/2022,
2152,SYNTHETIC COMPANY 02151,SYNTHETIC SITE 02151,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,18,35884,2,0,0,0,0,0,0,0,0,0,0,0,0,102151,1,2,2021,1/1/2022,
2153,SYNTHETIC COMPANY 02152,SYNTHETIC SITE 02152,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,52,120543,1,0,1,0,0,7,0,1,0,0,0,0,0,102152,1,2,2021,1/1/2022,
2154,SYNTHETIC COMPANY 02153,SYNTHETIC SITE 02153,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,8,14879,1,0,0,0,1,0,0,1,0,0,0,0,0,102153,1,2,2021,1/1/2022,
2155,SYNTHETIC COMPANY 02154,SYNTHETIC SITE 02154,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,201,341776,1,0,0,1,1,0,4,2,0,0,0,0,0,102154,1,2,2021,1/1/2022,
2156,SYNTHETIC COMPANY 02155,SYNTHETIC SITE 02155,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,28,40669,1,0,0,0,2,0,0,2,0,0,0,0,0,102155,1,2,2021,1/1/2022,
2157,SYNTHETIC COMPANY 02156,SYNTHETIC SITE 02156,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,71,102559,2,0,0,0,0,0,0,0,0,0,0,0,0,102156,1,2,2021,1/1/2022,
2158,SYNTHETIC COMPANY 02157,SYNTHETIC SITE 02157,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,47,91066,2,0,0,0,0,0,0,0,0,0,0,0,0,102157,1,2,2021,1/1/2022,
2159,SYNTHETIC COMPANY 02158,SYNTHETIC SITE 02158,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,29,28513,2,0,0,0,0,0,0,0,0,0,0,0,0,102158,1,2,2021,1/1/2022,
2160,SYNTHETIC COMPANY 02159,SYNTHETIC SITE 02159,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,26,397130,1,0,1,0,0,7,0,1,0,0,0,0,0,102159,1,2,2021,1/1/2022,
2161,SYNTHETIC COMPANY 02160,SYNTHETIC SITE 02160,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,66,110931,1,0,0,0,4,0,0,4,0,0,0,0,0,102160,1,2,2021,1/1/2022,
2162,SYNTHETIC COMPANY 02161,SYNTHETIC SITE 02161,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,68,127148,1,0,1,0,1,7,0,2,0,0,0,0,0,102161,1,2,2021,1/1/2022,
2163,SYNTHETIC COMPANY 02162,SYNTHETIC SITE 02162,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,43,67020,2,0,0,0,0,0,0,0,0,0,0,0,0,102162,1,2,2021,1/1/2022,
2164,SYNTHETIC COMPANY 02163,SYNTHETIC SITE 02163,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,75,176608,2,0,0,0,0,0,0,0,0,0,0,0,0,102163,1,2,2021,1/1/2022,
2165,SYNTHETIC COMPANY 02164,SYNTHETIC SITE 02164,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,10,15288,2,0,0,0,0,0,0,0,0,0,0,0,0,102164,1,2,2021,1/1/2022,
2166,SYNTHETIC COMPANY 02165,SYNTHETIC SITE 02165,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,78,136796,2,0,0,0,0,0,0,0,0,0,0,0,0,102165,1,2,2021,1/1/2022,
2167,SYNTHETIC COMPANY 02166,SYNTHETIC SITE 02166,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,47,82473,2,0,0,0,0,0,0,0,0,0,0,0,0,102166,1,2,2021,1/1/2022,
2168,SYNTHETIC COMPANY 02167,SYNTHETIC SITE 02167,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,312,605404,2,0,0,0,0,0,0,0,0,0,0,0,0,102167,1,2,2021,1/1/2022,
2169,SYNTHETIC COMPANY 02168,SYNTHETIC SITE 02168,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,85,174650,1,0,0,0,1,0,0,1,0,0,0,0,0,102168,1,2,2021,1/1/2022,
2170,SYNTHETIC COMPANY 02169,SYNTHETIC SITE 02169,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,156,284151,1,0,0,0,2,0,0,2,0,0,0,0,0,102169,1,2,2021,1/1/2022,
2171,SYNTHETIC COMPANY 02170,SYNTHETIC SITE 02170,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,17,29759,1,0,0,1,0,0,4,1,0,0,0,0,0,102170,1,2,2021,1/1/2022,
2172,SYNTHETIC COMPANY 02171,SYNTHETIC SITE 02171,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,69,103306,2,0,0,0,0,0,0,0,0,0,0,0,0,102171,1,2,2021,1/1/2022,
2173,SYNTHETIC COMPANY 02172,SYNTHETIC SITE 02172,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,25,41751,1,0,1,0,0,7,0,1,0,0,0,0,0,102172,1,2,2021,1/1/2022,
2174,SYNTHETIC COMPANY 02173,SYNTHETIC SITE 02173,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,48,123288,1,0,0,1,0,0,4,1,0,0,0,0,0,102173,1,2,2021,1/1/2022,
2175,SYNTHETIC COMPANY 02174,SYNTHETIC SITE 02174,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,82,144589,2,0,0,0,0,0,0,0,0,0,0,0,0,102174,1,2,2021,1/1/2022,
2176,SYNTHETIC COMPANY 02175,SYNTHETIC SITE 02175,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,28,40519,2,0,0,0,0,0,0,0,0,0,0,0,0,102175,1,2,2021,1/1/2022,
2177,SYNTHETIC COMPANY 02176,SYNTHETIC SITE 02176,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,40,75821,1,0,1,0,1,7,0,2,0,0,0,0,0,102176,1,2,2021,1/1/2022,
2178,SYNTHETIC COMPANY 02177,SYNTHETIC SITE 02177,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,26,49238,1,0,0,0,1,0,0,1,0,0,0,0,0,102177,1,2,2021,1/1/2022,
2179,SYNTHETIC COMPANY 02178,SYNTHETIC SITE 02178,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,26,61117,2,0,0,0,0,0,0,0,0,0,0,0,0,102178,1,2,2021,1/1/2022,
2180,SYNTHETIC COMPANY 02179,SYNTHETIC SITE 02179,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,35,65850,1,0,0,1,0,0,4,1,0,0,0,0,0,102179,1,2,2021,1/1/2022,
2181,SYNTHETIC COMPANY 02180,SYNTHETIC SITE 02180,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,8,18208,2,0,0,0,0,0,0,0,0,0,0,0,0,102180,1,2,2021,1/1/2022,
2182,SYNTHETIC COMPANY 02181,SYNTHETIC SITE 02181,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,59,113496,2,0,0,0,0,0,0,0,0,0,0,0,0,102181,1,2,2021,1/1/2022,
2183,SYNTHETIC COMPANY 02182,SYNTHETIC SITE 02182,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,29,47461,2,0,0,0,0,0,0,0,0,0,0,0,0,102182,1,2,2021,1/1/2022,
2184,SYNTHETIC COMPANY 02183,SYNTHETIC SITE 02183,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,40,85995,2,0,0,0,0,0,0,0,0,0,0,0,0,102183,1,2,2021,1/1/2022,
2185,SYNTHETIC COMPANY 02184,SYNTHETIC SITE 02184,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,38,71313,2,0,0,0,0,0,0,0,0,0,0,0,0,102184,1,2,2021,1/1/2022,
2186,SYNTHETIC COMPANY 02185,SYNTHETIC SITE 02185,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,79,190646,1,0,0,0,1,0,0,1,0,0,0,0,0,102185,1,2,2021,1/1/2022,
2187,SYNTHETIC COMPANY 02186,SYNTHETIC SITE 02186,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,266,549984,1,0,5,1,4,35,4,10,0,0,0,0,0,102186,1,2,2021,1/1/2022,
2188,SYNTHETIC COMPANY 02187,SYNTHETIC SITE 02187,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,59,129730,1,0,1,0,0,7,0,1,0,0,0,0,0,102187,1,2,2021,1/1/2022,
2189,SYNTHETIC COMPANY 02188,SYNTHETIC SITE 02188,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,20,38292,2,0,0,0,0,0,0,0,0,0,0,0,0,102188,1,2,2021,1/1/2022,
2190,SYNTHETIC COMPANY 02189,SYNTHETIC SITE 02189,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,40,61831,1,0,0,0,1,0,0,1,0,0,0,0,0,102189,1,2,2021,1/1/2022,
2191,SYNTHETIC COMPANY 02190,SYNTHETIC SITE 02190,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,172,260168,1,0,4,1,5,28,4,10,0,0,0,0,0,102190,1,2,2021,1/1/2022,
2192,SYNTHETIC COMPANY 02191,SYNTHETIC SITE 02191,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,25,37959,2,0,0,0,0,0,0,0,0,0,0,0,0,102191,1,2,2021,1/1/2022,
2193,SYNTHETIC COMPANY 02192,SYNTHETIC SITE 02192,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,172,295901,1,0,3,2,4,21,8,9,0,0,0,0,0,102192,1,2,2021,1/1/2022,
2194,SYNTHETIC COMPANY 02193,SYNTHETIC SITE 02193,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,9,20574,2,0,0,0,0,0,0,0,0,0,0,0,0,102193,1,2,2021,1/1/2022,
2195,SYNTHETIC COMPANY 02194,SYNTHETIC SITE 02194,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,143,237095,2,0,0,0,0,0,0,0,0,0,0,0,0,102194,1,2,2021,1/1/2022,
2196,SYNTHETIC COMPANY 02195,SYNTHETIC SITE 02195,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,18,28176,2,0,0,0,0,0,0,0,0,0,0,0,0,102195,1,2,2021,1/1/2022,
2197,SYNTHETIC COMPANY 02196,SYNTHETIC SITE 02196,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,72,160237,1,0,2,0,1,14,0,3,0,0,0,0,0,102196,1,2,2021,1/1/2022,
2198,SYNTHETIC COMPANY 02197,SYNTHETIC SITE 02197,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,26,44158,2,0,0,0,0,0,0,0,0,0,0,0,0,102197,1,2,2021,1/1/2022,
2199,SYNTHETIC COMPANY 02198,SYNTHETIC SITE 02198,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,62,117574,1,0,1,0,1,7,0,2,0,0,0,0,0,102198,1,2,2021,1/1/2022,
2200,SYNTHETIC COMPANY 02199,SYNTHETIC SITE 02199,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,5,9876,2,0,0,0,0,0,0,0,0,0,0,0,0,102199,1,2,2021,1/1/2022,
2201,SYNTHETIC COMPANY 02200,SYNTHETIC SITE 02200,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,39,73501,2,0,0,0,0,0,0,0,0,0,0,0,0,102200,1,2,2021,1/1/2022,
2202,SYNTHETIC COMPANY 02201,SYNTHETIC SITE 02201,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,155,302612,1,0,3,1,3,21,4,7,0,0,0,0,0,102201,1,2,2021,1/1/2022,
2203,SYNTHETIC COMPANY 02202,SYNTHETIC SITE 02202,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,188,307118,1,0,1,0,0,7,0,1,0,0,0,0,0,102202,1,2,2021,1/1/2022,
2204,SYNTHETIC COMPANY 02203,SYNTHETIC SITE 02203,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,24,47777,2,0,0,0,0,0,0,0,0,0,0,0,0,102203,1,2,2021,1/1/2022,
2205,SYNTHETIC COMPANY 02204,SYNTHETIC SITE 02204,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,46,109872,2,0,0,0,0,0,0,0,0,0,0,0,0,102204,1,2,2021,1/1/2022,
2206,SYNTHETIC COMPANY 02205,SYNTHETIC SITE 02205,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,11,16588,2,0,0,0,0,0,0,0,0,0,0,0,0,102205,1,2,2021,1/1/2022,
2207,SYNTHETIC COMPANY 02206,SYNTHETIC SITE 02206,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,113,172459,1,0,0,0,1,0,0,1,0,0,0,0,0,102206,1,2,2021,1/1/2022,
2208,SYNTHETIC COMPANY 02207,SYNTHETIC SITE 02207,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,262,561381,1,0,0,1,0,0,4,1,0,0,0,0,0,102207,1,2,2021,1/1/2022,
2209,SYNTHETIC COMPANY 02208,SYNTHETIC SITE 02208,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,206,379174,1,0,0,0,1,0,0,1,0,0,0,0,0,102208,1,2,2021,1/1/2022,
2210,SYNTHETIC COMPANY 02209,SYNTHETIC SITE 02209,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,75,151641,1,0,0,1,0,0,4,1,0,0,0,0,0,102209,1,2,2021,1/1/2022,
2211,SYNTHETIC COMPANY 02210,SYNTHETIC SITE 02210,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,127,218616,2,0,0,0,0,0,0,0,0,0,0,0,0,102210,1,2,2021,1/1/2022,
2212,SYNTHETIC COMPANY 02211,SYNTHETIC SITE 02211,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,89,173685,2,0,0,0,0,0,0,0,0,0,0,0,0,102211,1,2,2021,1/1/2022,
2213,SYNTHETIC COMPANY 02212,SYNTHETIC SITE 02212,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,30,50139,2,0,0,0,0,0,0,0,0,0,0,0,0,102212,1,2,2021,1/1/2022,
2214,SYNTHETIC COMPANY 02213,SYNTHETIC SITE 02213,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,77,143221,1,0,3,2,2,21,8,7,0,0,0,0,0,102213,1,2,2021,1/1/2022,
2215,SYNTHETIC COMPANY 02214,SYNTHETIC SITE 02214,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,46,55271,2,0,0,0,0,0,0,0,0,0,0,0,0,102214,1,2,2021,1/1/2022,
2216,SYNTHETIC COMPANY 02215,SYNTHETIC SITE 02215,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,35,53458,1,0,1,0,0,7,0,1,0,0,0,0,0,102215,1,2,2021,1/1/2022,
2217,SYNTHETIC COMPANY 02216,SYNTHETIC SITE 02216,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,80,132021,1,0,1,0,0,7,0,1,0,0,0,0,0,102216,1,2,2021,1/1/2022,
2218,SYNTHETIC COMPANY 02217,SYNTHETIC SITE 02217,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,15,24266,2,0,0,0,0,0,0,0,0,0,0,0,0,102217,1,2,2021,1/1/2022,
2219,SYNTHETIC COMPANY 02218,SYNTHETIC SITE 02218,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,27,57431,2,0,0,0,0,0,0,0,0,0,0,0,0,102218,1,2,2021,1/1/2022,
2220,SYNTHETIC COMPANY 02219,SYNTHETIC SITE 02219,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,24,40855,1,0,1,0,0,7,0,1,0,0,0,0,0,102219,1,2,2021,1/1/2022,
2221,SYNTHETIC COMPANY 02220,SYNTHETIC SITE 02220,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,73,135008,1,0,1,1,0,7,4,2,0,0,0,0,0,102220,1,2,2021,1/1/2022,
2222,SYNTHETIC COMPANY 02221,SYNTHETIC SITE 02221,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,41,90983,1,0,1,0,1,7,0,2,0,0,0,0,0,102221,1,2,2021,1/1/2022,
2223,SYNTHETIC COMPANY 02222,SYNTHETIC SITE 02222,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,539,939966,1,0,2,10,7,14,40,19,0,0,0,0,0,102222,1,2,2021,1/1/2022,
2224,SYNTHETIC COMPANY 02223,SYNTHETIC SITE 02223,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,64,120807,2,0,0,0,0,0,0,0,0,0,0,0,0,102223,1,2,2021,1/1/2022,
